"customerid","age","gender","tenure","usage_frequency","support_calls","payment_delay","subscription_type","contract_length","total_spend","last_interaction","churn","risk_score"
"10993.0",57,"Female",4,30,2,5,"Standard","Annual","654.00",19,1,1
"24565.0",37,"Male",17,10,3,14,"Premium","Annual","331.00",6,1,1
"7504.0",47,"Male",25,20,2,25,"Premium","Quarterly","375.00",10,1,1
"13063.0",60,"Male",31,21,1,3,"Basic","Annual","993.00",28,1,1
"24568.0",53,"Female",11,19,0,22,"Premium","Annual","496.00",1,1,1
"15042.0",60,"Male",32,12,7,12,"Standard","Quarterly","262.00",6,1,1
"30955.0",36,"Male",32,14,3,5,"Premium","Quarterly","301.00",21,1,1
"264.0",21,"Male",20,1,1,7,"Premium","Quarterly","326.00",8,1,1
"24574.0",64,"Female",49,29,1,16,"Standard","Quarterly","114.00",2,1,1
"10997.0",56,"Male",7,16,0,3,"Standard","Quarterly","241.00",29,1,1
"7512.0",63,"Male",47,17,5,8,"Standard","Annual","484.00",11,1,1
"13065.0",47,"Female",57,25,1,8,"Standard","Annual","253.00",17,1,1
"31945.0",56,"Female",16,18,10,10,"Premium","Quarterly","494.00",6,1,1
"34892.0",58,"Male",60,18,2,21,"Standard","Annual","179.00",14,1,1
"34893.0",46,"Female",15,12,3,4,"Premium","Quarterly","948.00",16,1,1
"15740.0",21,"Male",55,26,3,24,"Basic","Quarterly","779.00",1,1,1
"3292.0",61,"Male",43,27,9,1,"Basic","Quarterly","515.00",6,1,1
"24584.0",38,"Female",6,17,6,3,"Basic","Annual","932.00",14,1,1
"7517.0",30,"Male",23,24,4,7,"Standard","Quarterly","636.00",21,1,1
"7518.0",38,"Female",18,27,2,2,"Basic","Monthly","689.00",4,1,1
"14317.0",23,"Female",7,20,2,24,"Premium","Annual","407.00",3,1,1
"13069.0",50,"Male",30,22,7,2,"Premium","Annual","332.00",13,1,1
"31946.0",25,"Female",21,11,2,1,"Standard","Monthly","307.00",14,1,1
"24591.0",62,"Male",12,29,9,7,"Standard","Annual","502.00",2,1,1
"7523.0",20,"Female",18,5,2,13,"Basic","Annual","999.00",2,1,1
"30006.0",60,"Female",17,13,6,5,"Standard","Quarterly","154.00",10,1,1
"15894.0",27,"Female",12,28,6,1,"Standard","Quarterly","587.00",9,1,1
"34899.0",61,"Female",40,18,3,21,"Basic","Quarterly","946.00",3,1,1
"5190.0",46,"Female",49,24,4,5,"Basic","Annual","934.00",26,1,1
"15046.0",57,"Female",39,19,6,14,"Premium","Quarterly","655.00",11,1,1
"34901.0",19,"Female",12,27,3,30,"Basic","Annual","720.00",8,1,1
"7529.0",58,"Female",21,18,8,8,"Basic","Annual","490.00",14,1,1
"30007.0",61,"Female",48,13,10,2,"Standard","Quarterly","538.00",11,1,1
"7532.0",45,"Female",56,24,2,24,"Premium","Quarterly","679.00",1,1,1
"13075.0",29,"Male",6,22,7,8,"Basic","Quarterly","283.00",4,1,1
"34905.0",59,"Female",6,15,2,0,"Premium","Quarterly","809.00",23,1,1
"34906.0",53,"Male",36,26,0,6,"Basic","Annual","420.00",22,1,1
"32278.0",20,"Male",1,24,8,4,"Standard","Annual","664.00",12,1,1
"1512.0",58,"Female",41,27,10,12,"Basic","Annual","718.00",12,1,1
"34908.0",38,"Female",37,12,5,12,"Basic","Quarterly","463.00",9,1,1
"7537.0",60,"Male",24,29,8,0,"Standard","Annual","147.00",7,1,1
"24617.0",19,"Male",46,14,4,9,"Premium","Quarterly","954.00",28,1,1
"34909.0",36,"Male",56,21,8,1,"Premium","Quarterly","798.00",9,1,1
"24619.0",38,"Male",9,28,0,1,"Premium","Annual","124.00",22,1,1
"7538.0",45,"Female",31,23,1,4,"Premium","Monthly","114.00",3,1,1
"904.0",19,"Female",15,22,3,13,"Standard","Monthly","319.00",6,1,1
"24622.0",33,"Male",57,27,6,10,"Premium","Annual","940.00",12,1,1
"36508.0",19,"Male",10,21,6,5,"Premium","Annual","528.00",7,1,1
"11012.0",29,"Female",41,16,3,3,"Standard","Monthly","630.00",11,1,1
"11013.0",18,"Female",43,22,3,2,"Basic","Annual","783.00",19,1,1
"15496.0",46,"Male",43,24,0,29,"Basic","Quarterly","260.00",15,1,1
"13079.0",33,"Male",12,11,0,6,"Premium","Quarterly","333.00",21,1,1
"13080.0",44,"Male",20,16,7,2,"Standard","Annual","491.00",13,1,1
"7547.0",46,"Male",35,16,4,14,"Premium","Annual","324.00",25,1,1
"3277.0",59,"Female",44,28,0,9,"Premium","Annual","593.00",20,1,1
"14327.0",64,"Male",32,21,7,6,"Premium","Annual","708.00",7,1,1
"7549.0",29,"Male",54,24,1,6,"Standard","Monthly","269.00",4,1,1
"30960.0",26,"Female",31,27,4,11,"Premium","Annual","868.00",26,1,1
"30014.0",27,"Male",38,30,9,1,"Premium","Annual","245.00",15,1,1
"24641.0",54,"Male",21,30,1,5,"Basic","Annual","248.00",29,1,1
"30961.0",55,"Male",17,16,9,8,"Premium","Quarterly","836.00",11,1,1
"34917.0",29,"Female",48,23,10,13,"Basic","Annual","756.00",8,1,1
"24645.0",50,"Male",25,21,1,6,"Premium","Monthly","278.00",5,1,1
"11020.0",29,"Male",17,8,0,10,"Premium","Quarterly","181.00",10,1,1
"24648.0",47,"Female",30,22,2,3,"Premium","Annual","391.00",18,1,1
"11021.0",32,"Female",45,8,0,4,"Standard","Annual","290.00",11,1,1
"11022.0",42,"Male",13,16,1,13,"Standard","Annual","260.00",23,1,1
"114.0",55,"Male",59,15,3,3,"Standard","Annual","236.00",22,1,1
"7560.0",58,"Female",10,20,6,10,"Premium","Annual","620.00",9,1,1
"7561.0",61,"Male",32,2,0,3,"Premium","Quarterly","783.00",6,1,1
"11025.0",47,"Female",8,6,3,14,"Standard","Quarterly","295.00",2,1,1
"7563.0",50,"Male",31,19,0,28,"Basic","Quarterly","847.00",6,1,1
"7564.0",62,"Male",16,15,3,6,"Premium","Annual","306.00",20,1,1
"37891.0",52,"Male",27,30,8,7,"Basic","Quarterly","778.00",11,1,1
"34922.0",61,"Male",6,11,0,4,"Premium","Monthly","462.00",5,1,1
"24661.0",59,"Female",19,29,3,0,"Standard","Quarterly","922.00",22,1,1
"30017.0",41,"Female",20,25,7,8,"Basic","Annual","996.00",14,1,1
"3275.0",61,"Male",2,10,2,6,"Standard","Quarterly","570.00",15,1,1
"24664.0",42,"Male",32,12,5,14,"Standard","Quarterly","399.00",14,1,1
"24665.0",40,"Male",2,27,1,5,"Basic","Quarterly","306.00",23,1,1
"24666.0",25,"Male",36,28,1,4,"Standard","Monthly","952.00",14,1,1
"7566.0",21,"Female",45,20,2,21,"Basic","Quarterly","886.00",14,1,1
"24669.0",37,"Male",23,12,8,5,"Basic","Quarterly","571.00",10,1,1
"14329.0",43,"Female",33,22,7,0,"Premium","Quarterly","217.00",8,1,1
"2028.0",22,"Female",26,25,4,18,"Standard","Quarterly","521.00",13,1,1
"13084.0",35,"Female",49,18,3,10,"Basic","Quarterly","378.00",20,1,1
"31947.0",29,"Male",41,24,2,2,"Premium","Monthly","441.00",10,1,1
"34926.0",63,"Male",31,28,6,14,"Premium","Quarterly","491.00",11,1,1
"7572.0",58,"Female",53,15,8,11,"Premium","Annual","736.00",4,1,1
"13086.0",25,"Male",24,1,4,13,"Basic","Annual","618.00",12,1,1
"7576.0",29,"Female",26,15,3,22,"Premium","Quarterly","546.00",2,1,1
"13087.0",53,"Female",42,13,0,27,"Basic","Quarterly","937.00",9,1,1
"2027.0",50,"Female",56,14,4,2,"Basic","Quarterly","937.00",21,1,1
"24681.0",26,"Female",12,24,8,12,"Premium","Annual","963.00",1,1,1
"34928.0",37,"Female",38,17,4,8,"Premium","Monthly","894.00",3,1,1
"262.0",64,"Male",60,26,3,9,"Basic","Quarterly","783.00",30,1,1
"6831.0",57,"Female",35,24,2,14,"Premium","Quarterly","447.00",29,1,1
"901.0",38,"Female",14,13,0,22,"Premium","Annual","898.00",13,1,1
"14331.0",18,"Female",20,30,0,21,"Standard","Annual","201.00",15,1,1
"31584.0",48,"Female",3,21,10,14,"Standard","Quarterly","737.00",9,1,1
"24689.0",19,"Male",58,18,0,26,"Premium","Quarterly","440.00",11,1,1
"11036.0",27,"Female",11,14,1,18,"Basic","Annual","456.00",9,1,1
"7586.0",50,"Male",7,11,0,21,"Basic","Annual","530.00",3,1,1
"6827.0",56,"Male",14,2,1,2,"Standard","Annual","346.00",5,1,1
"38747.0",25,"Female",40,8,1,0,"Basic","Quarterly","231.00",7,1,1
"7588.0",51,"Male",2,14,0,3,"Basic","Quarterly","842.00",19,1,1
"34937.0",50,"Female",30,30,3,12,"Basic","Quarterly","247.00",18,1,1
"31948.0",63,"Female",33,21,0,29,"Premium","Annual","101.00",9,1,1
"24701.0",59,"Male",39,29,6,8,"Basic","Quarterly","522.00",13,1,1
"2023.0",41,"Female",43,26,6,9,"Premium","Quarterly","442.00",13,1,1
"11038.0",35,"Male",17,17,1,21,"Premium","Annual","653.00",2,1,1
"32361.0",28,"Female",2,25,1,11,"Premium","Monthly","536.00",5,1,1
"30028.0",58,"Female",58,12,2,19,"Standard","Quarterly","481.00",14,1,1
"423.0",51,"Male",1,30,4,13,"Basic","Quarterly","192.00",19,1,1
"11041.0",39,"Female",43,25,4,4,"Basic","Annual","856.00",21,1,1
"3268.0",42,"Female",13,7,0,14,"Basic","Quarterly","152.00",1,1,1
"11042.0",40,"Female",57,17,8,8,"Premium","Quarterly","742.00",12,1,1
"6816.0",18,"Male",6,24,6,10,"Standard","Quarterly","695.00",12,1,1
"32147.0",35,"Male",28,22,10,0,"Basic","Quarterly","212.00",1,1,1
"11045.0",28,"Male",10,16,6,8,"Premium","Quarterly","275.00",12,1,1
"36941.0",44,"Male",1,14,8,14,"Standard","Quarterly","639.00",15,1,1
"7602.0",57,"Male",10,12,2,14,"Basic","Annual","810.00",17,1,1
"24719.0",63,"Female",56,21,1,29,"Premium","Annual","358.00",15,1,1
"24720.0",18,"Female",56,25,7,1,"Basic","Quarterly","379.00",5,1,1
"15896.0",64,"Female",3,19,4,2,"Basic","Monthly","990.00",15,1,1
"11048.0",56,"Female",42,23,6,1,"Premium","Annual","589.00",10,1,1
"13100.0",61,"Female",32,12,3,22,"Premium","Quarterly","305.00",2,1,1
"7608.0",47,"Female",14,26,4,23,"Premium","Annual","850.00",7,1,1
"30968.0",59,"Female",47,30,1,13,"Premium","Annual","341.00",19,1,1
"7610.0",54,"Female",33,15,3,27,"Premium","Quarterly","369.00",6,1,1
"37898.0",56,"Male",44,16,1,26,"Premium","Quarterly","987.00",5,1,1
"24731.0",64,"Female",35,11,4,22,"Basic","Annual","801.00",1,1,1
"1805.0",24,"Female",16,22,4,0,"Standard","Quarterly","537.00",19,1,1
"15989.0",33,"Female",43,20,1,3,"Premium","Annual","670.00",17,1,1
"24734.0",59,"Male",54,16,0,11,"Standard","Monthly","194.00",6,1,1
"5052.0",50,"Male",9,26,4,22,"Basic","Quarterly","759.00",13,1,1
"888.0",20,"Male",21,20,4,12,"Premium","Quarterly","227.00",20,1,1
"24737.0",49,"Female",38,15,3,29,"Premium","Quarterly","302.00",9,1,1
"32461.0",40,"Female",39,17,6,11,"Premium","Quarterly","841.00",8,1,1
"37900.0",51,"Female",46,21,4,7,"Standard","Quarterly","620.00",20,1,1
"13104.0",49,"Male",10,30,4,0,"Basic","Monthly","554.00",3,1,1
"7617.0",34,"Male",51,21,0,22,"Standard","Quarterly","618.00",12,1,1
"34956.0",20,"Male",49,30,8,4,"Basic","Quarterly","853.00",9,1,1
"547.0",55,"Female",51,25,2,26,"Standard","Quarterly","620.00",9,1,1
"261.0",27,"Male",18,16,6,4,"Standard","Annual","575.00",11,1,1
"7620.0",60,"Male",44,12,3,12,"Premium","Annual","323.00",22,1,1
"24748.0",27,"Male",29,15,3,13,"Standard","Quarterly","230.00",25,1,1
"24749.0",63,"Female",24,25,4,16,"Basic","Quarterly","152.00",3,1,1
"15061.0",20,"Male",2,1,3,5,"Basic","Annual","518.00",7,1,1
"24751.0",21,"Male",56,17,5,0,"Standard","Quarterly","656.00",1,1,1
"11058.0",51,"Female",40,12,10,5,"Standard","Quarterly","175.00",15,1,1
"34959.0",45,"Female",38,13,2,17,"Premium","Quarterly","482.00",15,1,1
"11059.0",18,"Female",49,14,2,5,"Premium","Annual","811.00",27,1,1
"11060.0",65,"Female",30,30,4,27,"Basic","Annual","442.00",3,1,1
"38749.0",51,"Female",40,11,3,9,"Standard","Quarterly","184.00",27,1,1
"7626.0",25,"Female",19,29,0,22,"Standard","Quarterly","866.00",1,1,1
"34961.0",29,"Male",16,18,4,11,"Premium","Monthly","902.00",13,1,1
"7627.0",25,"Male",42,30,2,16,"Standard","Annual","246.00",4,1,1
"14343.0",51,"Male",39,13,2,14,"Premium","Quarterly","132.00",22,1,1
"3257.0",59,"Male",12,11,6,0,"Standard","Quarterly","342.00",10,1,1
"30972.0",52,"Female",42,19,0,1,"Premium","Quarterly","679.00",23,1,1
"37905.0",23,"Male",19,28,1,12,"Basic","Monthly","494.00",11,1,1
"15062.0",28,"Male",53,12,7,7,"Premium","Quarterly","477.00",11,1,1
"7631.0",60,"Female",47,13,2,0,"Premium","Annual","782.00",30,1,1
"24767.0",20,"Female",59,7,3,6,"Basic","Annual","745.00",6,1,1
"24768.0",19,"Female",15,28,3,0,"Standard","Monthly","216.00",10,1,1
"6813.0",62,"Female",28,22,2,14,"Standard","Annual","517.00",21,1,1
"11065.0",22,"Female",42,24,0,10,"Basic","Annual","991.00",29,1,1
"24771.0",61,"Male",39,24,1,11,"Standard","Annual","209.00",23,1,1
"30037.0",30,"Female",5,27,0,6,"Basic","Monthly","654.00",11,1,1
"30038.0",61,"Male",10,21,3,2,"Standard","Quarterly","698.00",30,1,1
"34966.0",61,"Male",41,28,8,8,"Premium","Quarterly","685.00",12,1,1
"24775.0",35,"Male",23,13,0,26,"Basic","Quarterly","819.00",10,1,1
"24776.0",58,"Male",14,9,3,4,"Standard","Quarterly","557.00",6,1,1
"24777.0",25,"Female",37,21,2,8,"Basic","Annual","962.00",23,1,1
"15504.0",40,"Female",11,24,3,27,"Standard","Quarterly","799.00",5,1,1
"14346.0",53,"Male",36,30,1,30,"Premium","Annual","738.00",9,1,1
"7638.0",60,"Female",33,3,4,6,"Premium","Annual","230.00",8,1,1
"11068.0",64,"Male",8,22,3,9,"Basic","Monthly","908.00",9,1,1
"7640.0",24,"Female",32,26,8,8,"Standard","Quarterly","555.00",2,1,1
"6808.0",33,"Male",42,24,8,14,"Basic","Annual","314.00",12,1,1
"24785.0",46,"Male",51,28,2,12,"Standard","Quarterly","474.00",27,1,1
"24786.0",65,"Male",58,23,2,30,"Premium","Annual","590.00",2,1,1
"24787.0",59,"Female",40,23,0,11,"Standard","Annual","863.00",25,1,1
"24789.0",24,"Female",43,13,9,0,"Basic","Quarterly","562.00",1,1,1
"3252.0",54,"Female",57,5,0,2,"Standard","Quarterly","378.00",3,1,1
"15899.0",56,"Male",54,16,3,4,"Basic","Quarterly","734.00",27,1,1
"36515.0",28,"Male",54,23,0,30,"Basic","Quarterly","555.00",7,1,1
"24794.0",51,"Male",33,29,3,10,"Premium","Annual","668.00",29,1,1
"30045.0",44,"Male",3,14,3,6,"Premium","Monthly","450.00",3,1,1
"6802.0",21,"Male",33,28,0,29,"Basic","Annual","919.00",8,1,1
"24798.0",22,"Female",16,29,10,1,"Standard","Annual","777.00",7,1,1
"15065.0",50,"Male",25,18,4,7,"Basic","Monthly","992.00",15,1,1
"36516.0",32,"Male",46,1,2,10,"Premium","Quarterly","125.00",2,1,1
"7650.0",20,"Female",11,16,7,12,"Standard","Quarterly","785.00",4,1,1
"126.0",46,"Female",8,30,0,9,"Standard","Monthly","672.00",10,1,1
"24803.0",32,"Male",46,3,0,11,"Standard","Quarterly","308.00",5,1,1
"31591.0",27,"Male",16,7,1,0,"Basic","Quarterly","958.00",7,1,1
"11074.0",42,"Female",53,19,7,13,"Premium","Quarterly","362.00",2,1,1
"16133.0",65,"Male",31,30,3,23,"Standard","Quarterly","581.00",2,1,1
"30051.0",37,"Female",37,21,6,5,"Standard","Annual","695.00",6,1,1
"24809.0",52,"Male",58,17,4,5,"Basic","Quarterly","930.00",16,1,1
"7657.0",63,"Male",16,18,4,22,"Standard","Annual","972.00",7,1,1
"24811.0",65,"Female",18,7,0,11,"Premium","Annual","109.00",4,1,1
"24812.0",62,"Female",33,21,4,0,"Basic","Monthly","690.00",14,1,1
"24814.0",60,"Male",19,15,6,0,"Standard","Annual","182.00",15,1,1
"36942.0",30,"Male",34,22,4,8,"Basic","Monthly","731.00",1,1,1
"882.0",41,"Male",20,1,4,4,"Basic","Quarterly","495.00",2,1,1
"6795.0",64,"Female",52,29,4,6,"Standard","Annual","721.00",24,1,1
"24818.0",47,"Male",55,18,7,0,"Premium","Quarterly","410.00",14,1,1
"34975.0",30,"Female",1,18,3,5,"Basic","Monthly","217.00",7,1,1
"7661.0",20,"Female",44,19,3,20,"Basic","Annual","167.00",4,1,1
"30054.0",57,"Male",30,22,3,5,"Premium","Annual","829.00",19,1,1
"7664.0",60,"Male",37,15,3,16,"Standard","Annual","127.00",7,1,1
"11078.0",45,"Male",53,15,10,4,"Standard","Annual","216.00",3,1,1
"24825.0",23,"Male",16,12,3,2,"Basic","Quarterly","995.00",20,1,1
"7666.0",59,"Male",37,23,2,28,"Basic","Annual","157.00",12,1,1
"7667.0",36,"Female",20,5,2,14,"Basic","Quarterly","709.00",6,1,1
"3241.0",61,"Male",47,20,8,3,"Basic","Quarterly","425.00",3,1,1
"32281.0",24,"Female",44,23,7,1,"Basic","Quarterly","457.00",2,1,1
"32149.0",25,"Male",28,27,3,27,"Premium","Quarterly","473.00",12,1,1
"31597.0",37,"Male",53,16,9,9,"Basic","Annual","554.00",10,1,1
"13122.0",28,"Male",56,15,2,29,"Standard","Quarterly","289.00",1,1,1
"6793.0",39,"Female",58,20,10,14,"Basic","Annual","600.00",12,1,1
"11083.0",24,"Female",32,18,6,0,"Premium","Annual","130.00",12,1,1
"24836.0",30,"Female",31,16,1,7,"Basic","Monthly","588.00",7,1,1
"7677.0",36,"Female",4,5,3,1,"Premium","Annual","301.00",2,1,1
"7678.0",29,"Male",34,26,4,29,"Basic","Annual","373.00",6,1,1
"24841.0",52,"Female",12,13,3,5,"Basic","Monthly","574.00",12,1,1
"24842.0",35,"Female",9,25,0,11,"Standard","Quarterly","730.00",17,1,1
"13123.0",62,"Female",19,12,0,8,"Premium","Monthly","375.00",1,1,1
"13124.0",33,"Male",8,21,7,3,"Premium","Annual","452.00",7,1,1
"24846.0",35,"Male",34,18,1,24,"Basic","Annual","360.00",12,1,1
"30060.0",23,"Male",54,24,4,20,"Premium","Quarterly","979.00",10,1,1
"13125.0",27,"Male",33,12,4,0,"Standard","Monthly","362.00",13,1,1
"24850.0",39,"Male",36,20,5,12,"Basic","Annual","777.00",7,1,1
"11087.0",57,"Male",26,21,0,19,"Basic","Annual","647.00",8,1,1
"881.0",20,"Female",22,24,2,22,"Premium","Annual","136.00",7,1,1
"37911.0",23,"Male",57,11,1,24,"Premium","Annual","696.00",15,1,1
"7685.0",64,"Female",19,29,2,13,"Basic","Monthly","628.00",5,1,1
"7686.0",64,"Female",44,29,2,8,"Basic","Monthly","519.00",11,1,1
"6792.0",63,"Male",39,13,1,2,"Premium","Monthly","256.00",6,1,1
"36788.0",39,"Female",42,29,3,21,"Basic","Annual","566.00",9,1,1
"24861.0",29,"Male",54,30,0,7,"Premium","Monthly","243.00",12,1,1
"30981.0",23,"Female",12,29,1,3,"Basic","Quarterly","497.00",17,1,1
"24863.0",51,"Male",7,25,1,8,"Basic","Quarterly","359.00",25,1,1
"15069.0",36,"Male",16,13,6,5,"Standard","Annual","849.00",14,1,1
"6791.0",39,"Female",59,20,2,23,"Basic","Quarterly","695.00",4,1,1
"30063.0",39,"Male",51,12,0,7,"Basic","Monthly","909.00",15,1,1
"7695.0",23,"Female",31,30,4,21,"Premium","Quarterly","635.00",5,1,1
"30064.0",36,"Male",39,12,9,14,"Basic","Quarterly","980.00",14,1,1
"6098.0",38,"Male",6,26,8,7,"Standard","Annual","485.00",15,1,1
"7698.0",56,"Male",40,11,9,11,"Premium","Annual","521.00",5,1,1
"24874.0",29,"Male",18,14,3,7,"Standard","Monthly","249.00",9,1,1
"11093.0",46,"Male",58,18,2,2,"Premium","Quarterly","252.00",28,1,1
"24876.0",52,"Female",50,18,9,7,"Standard","Quarterly","269.00",13,1,1
"30982.0",43,"Female",51,21,0,14,"Premium","Annual","549.00",16,1,1
"7701.0",26,"Female",42,23,8,6,"Basic","Annual","905.00",13,1,1
"7702.0",20,"Female",60,9,0,6,"Standard","Annual","260.00",1,1,1
"34992.0",57,"Male",52,13,7,5,"Premium","Quarterly","511.00",6,1,1
"15508.0",58,"Male",10,19,5,8,"Standard","Quarterly","301.00",2,1,1
"30983.0",32,"Female",19,29,7,7,"Standard","Annual","860.00",8,1,1
"37914.0",64,"Female",46,27,2,2,"Premium","Annual","169.00",22,1,1
"24886.0",52,"Female",8,15,1,18,"Standard","Quarterly","342.00",2,1,1
"24888.0",49,"Male",13,23,1,26,"Premium","Annual","481.00",10,1,1
"24889.0",56,"Female",38,2,2,14,"Premium","Quarterly","845.00",10,1,1
"38752.0",29,"Female",9,12,2,5,"Premium","Annual","323.00",29,1,1
"7706.0",26,"Female",60,9,1,11,"Basic","Quarterly","487.00",3,1,1
"38354.0",34,"Female",39,27,2,4,"Basic","Annual","648.00",27,1,1
"7709.0",50,"Male",38,25,9,0,"Basic","Quarterly","592.00",10,1,1
"30066.0",46,"Male",29,20,2,26,"Standard","Annual","780.00",2,1,1
"1661.0",28,"Male",20,27,1,5,"Basic","Monthly","773.00",10,1,1
"24899.0",23,"Male",34,13,2,18,"Basic","Annual","345.00",5,1,1
"7713.0",51,"Female",15,22,3,10,"Premium","Quarterly","185.00",22,1,1
"38430.0",53,"Male",6,12,3,14,"Premium","Annual","637.00",29,1,1
"34999.0",47,"Male",45,30,3,19,"Premium","Annual","384.00",12,1,1
"7715.0",55,"Male",9,23,1,13,"Premium","Quarterly","589.00",21,1,1
"31601.0",45,"Female",60,20,4,0,"Basic","Monthly","570.00",6,1,1
"35000.0",53,"Male",37,13,8,2,"Basic","Quarterly","684.00",9,1,1
"16146.0",43,"Female",6,12,4,1,"Basic","Annual","601.00",28,1,1
"3225.0",34,"Male",31,26,9,13,"Basic","Quarterly","138.00",6,1,1
"24908.0",19,"Female",15,14,6,7,"Premium","Quarterly","567.00",1,1,1
"35002.0",38,"Female",13,20,0,26,"Standard","Annual","660.00",5,1,1
"24910.0",24,"Male",54,29,1,26,"Standard","Quarterly","871.00",2,1,1
"24911.0",24,"Female",57,15,8,0,"Premium","Annual","275.00",1,1,1
"3224.0",56,"Male",53,22,7,4,"Basic","Annual","427.00",12,1,1
"11101.0",39,"Female",19,29,6,2,"Premium","Annual","730.00",3,1,1
"2015.0",30,"Male",4,21,4,12,"Premium","Quarterly","435.00",23,1,1
"6784.0",50,"Male",8,21,1,13,"Standard","Quarterly","391.00",20,1,1
"24917.0",19,"Female",6,23,4,16,"Basic","Annual","243.00",9,1,1
"35006.0",60,"Male",11,13,1,1,"Standard","Annual","540.00",28,1,1
"7722.0",53,"Male",56,19,0,4,"Basic","Annual","705.00",21,1,1
"11103.0",30,"Male",9,8,1,5,"Basic","Annual","321.00",12,1,1
"3221.0",64,"Male",16,14,9,6,"Basic","Annual","375.00",6,1,1
"14357.0",31,"Female",29,26,3,3,"Basic","Monthly","149.00",10,1,1
"36790.0",59,"Male",28,8,0,2,"Basic","Quarterly","923.00",11,1,1
"11106.0",56,"Female",49,17,1,17,"Premium","Annual","229.00",9,1,1
"30987.0",37,"Male",7,16,5,8,"Standard","Annual","449.00",7,1,1
"1803.0",19,"Female",4,16,6,0,"Basic","Annual","381.00",9,1,1
"3217.0",32,"Female",42,19,2,13,"Standard","Annual","990.00",19,1,1
"7729.0",61,"Female",23,27,3,29,"Premium","Annual","398.00",9,1,1
"413.0",26,"Female",11,12,7,13,"Basic","Annual","785.00",1,1,1
"13133.0",58,"Male",52,25,1,3,"Standard","Monthly","456.00",6,1,1
"7735.0",63,"Male",18,12,2,5,"Standard","Annual","486.00",17,1,1
"37919.0",33,"Male",15,26,9,10,"Basic","Quarterly","980.00",12,1,1
"24938.0",54,"Male",31,18,8,6,"Premium","Annual","911.00",7,1,1
"11112.0",61,"Male",25,29,8,3,"Standard","Annual","530.00",8,1,1
"24940.0",28,"Male",40,29,6,12,"Basic","Annual","797.00",1,1,1
"30072.0",53,"Female",7,15,1,11,"Premium","Annual","759.00",20,1,1
"7738.0",27,"Female",6,15,0,23,"Basic","Annual","143.00",5,1,1
"7739.0",64,"Female",35,24,4,8,"Premium","Quarterly","976.00",29,1,1
"30073.0",34,"Male",7,29,7,5,"Standard","Annual","202.00",13,1,1
"13135.0",63,"Female",48,10,2,9,"Basic","Quarterly","138.00",4,1,1
"7742.0",33,"Female",58,6,3,10,"Premium","Quarterly","262.00",12,1,1
"5380.0",31,"Female",57,30,4,26,"Standard","Quarterly","371.00",2,1,1
"36945.0",40,"Female",23,3,1,9,"Standard","Quarterly","503.00",5,1,1
"14361.0",65,"Male",4,14,1,3,"Standard","Annual","104.00",16,1,1
"14362.0",54,"Male",13,26,4,13,"Premium","Annual","966.00",24,1,1
"31605.0",51,"Male",7,25,1,2,"Premium","Quarterly","529.00",22,1,1
"7748.0",41,"Male",42,23,5,7,"Basic","Quarterly","974.00",8,1,1
"11120.0",21,"Male",55,26,4,20,"Standard","Quarterly","659.00",7,1,1
"24954.0",40,"Male",18,28,10,6,"Basic","Annual","107.00",2,1,1
"30075.0",44,"Female",22,25,4,4,"Basic","Monthly","869.00",2,1,1
"24956.0",35,"Female",59,13,2,0,"Premium","Annual","280.00",28,1,1
"24957.0",60,"Male",29,6,2,3,"Basic","Quarterly","811.00",12,1,1
"35019.0",19,"Male",13,28,4,27,"Standard","Annual","654.00",10,1,1
"13142.0",33,"Male",23,14,6,2,"Standard","Quarterly","751.00",2,1,1
"7753.0",21,"Male",12,5,1,11,"Premium","Quarterly","616.00",11,1,1
"6779.0",30,"Male",49,16,9,10,"Standard","Annual","184.00",11,1,1
